date,total_cases,total_deaths,new_cases,new_deaths,morality_rate,new_morality_rate
2021-01-15,394490621.0,8707196.0,3300623.0,66677.0,0.02207199749876943,0.020201337747449498
2021-01-16,397234967.0,8765911.0,2744346.0,58715.0,0.022067319667757244,0.02139489699913932
2021-01-17,399430919.0,8804149.0,2195952.0,38238.0,0.022041731326262203,0.017412948916916218
2021-01-18,401631759.0,8844957.0,2200844.0,40808.0,0.022022553749291525,0.018541977532255807
2021-01-19,404143972.0,8912641.0,2512213.0,67684.0,0.02205313357983229,0.026941983024528573
2021-01-20,407056029.0,8989693.0,2912057.0,77056.0,0.022084657539859213,0.026461020508870534
2021-01-21,409897992.0,9062783.0,2841963.0,73090.0,0.022109849711095926,0.02571813918759674
2021-01-22,412713498.0,9131051.0,2815506.0,68268.0,0.022124430250643267,0.0242471513113451
2021-01-23,415133513.0,9192595.0,2420015.0,61544.0,0.02214370729447709,0.025431247326979378
2021-01-24,417068972.0,9230841.0,1935459.0,38246.0,0.022132648601824064,0.0197606872581646
2021-01-25,419136330.0,9275123.0,2067358.0,44282.0,0.02212913158828298,0.02141960898886405
2021-01-26,421513055.0,9350831.0,2376725.0,75844.0,0.022183965334122334,0.03191113822592012
2021-01-27,424078583.0,9424602.0,2565528.0,73771.0,0.02222371602293342,0.028754704684571752
2021-01-28,426691375.0,9494714.0,2612792.0,70112.0,0.022251947323753615,0.026834129926913433
2021-01-29,429193692.0,9562002.0,2502325.0,67288.0,0.0222789900649332,0.026890192121327167
2021-01-30,431354502.0,9618627.0,2160810.0,56625.0,0.022298659120057126,0.02620545073375262
2021-01-31,433022819.0,9656793.0,1668317.0,38166.0,0.022300887104058136,0.02287694724683618
2021-02-01,434918578.0,9697962.0,1895759.0,41169.0,0.02229833925374418,0.021716367956053487
2021-02-02,436898026.0,9763720.0,1979448.0,65758.0,0.022347823562837522,0.0332203725483064
2021-02-03,439138716.0,9832507.0,2240690.0,68787.0,0.02239043528104682,0.030699025746533434
2021-02-04,441138354.0,9887497.0,1999638.0,54990.0,0.02241359634759847,0.027499977495926763
2021-02-05,443437878.0,9960964.0,2299524.0,73467.0,0.02246304272635907,0.031948785922651816
2021-02-06,445270744.0,10010883.0,1832866.0,49919.0,0.022482687521909142,0.027235488028039146
2021-02-07,446751732.0,10041822.0,1480988.0,30939.0,0.02247741033939629,0.020890783720057152
2021-02-08,448196103.0,10080762.0,1444375.0,39288.0,0.022491855534942033,0.027200692340977932
2021-02-09,449918812.0,10144835.0,1722709.0,64073.0,0.022548145864147596,0.037193164951248296
2021-02-10,451798427.0,10205060.0,1879615.0,60225.0,0.022587639509422195,0.03204113608371927
2021-02-11,453693533.0,10263895.0,1895106.0,58835.0,0.02262296958947396,0.03104575680727094
2021-02-12,455522874.0,10319102.0,1829341.0,55207.0,0.022653312465709462,0.030178627166832207
2021-02-13,457131373.0,10364176.0,1608499.0,45074.0,0.022672204561203897,0.02802239852185174
2021-02-14,458432588.0,10392390.0,1301215.0,28214.0,0.02266939626901044,0.02168281183355556
2021-02-15,459622740.0,10424140.0,1190152.0,31750.0,0.022679774286189582,0.026677264752737465
2021-02-16,461151136.0,10472592.0,1528396.0,48452.0,0.022709674079605866,0.031701208325591014
2021-02-17,462807862.0,10521832.0,1656726.0,49240.0,0.022734773680227586,0.029721269540044642
2021-02-18,464569519.0,10572174.0,1761657.0,50346.0,0.022756925643242644,0.02857877555051863
2021-02-19,466325766.0,10621841.0,1756247.0,49667.0,0.022777727019270045,0.028280190656553433
2021-02-20,467925559.0,10660028.0,1599793.0,38187.0,0.022781461270851417,0.02386996317648596
2021-02-21,469286208.0,10687460.0,1360649.0,27432.0,0.022773863407466687,0.020160967303103152
2021-02-22,470533434.0,10717301.0,1247226.0,29841.0,0.022776917059628116,0.023925896349178095
2021-02-23,472209245.0,10766876.0,1675811.0,49575.0,0.02280106989434313,0.029582691604244152
2021-02-24,474122674.0,10819688.0,1913429.0,52812.0,0.022820439926903812,0.027600710556806653
2021-02-25,476070011.0,10865458.0,1947337.0,45770.0,0.022823235551377757,0.02350389275199927
2021-02-26,477967841.0,10910374.0,1897830.0,44916.0,0.022826585941793518,0.023667030239800192
2021-02-27,479674123.0,10947011.0,1706282.0,36637.0,0.022821766851909165,0.021471831737075113
2021-02-28,481003415.0,10973556.0,1329292.0,26545.0,0.022813883764214022,0.019969276878217878
2021-03-01,482296132.0,11004926.0,1292717.0,31370.0,0.022817777854374333,0.02426671885648599
2021-03-02,483584088.0,11048874.0,1659691.0,43948.0,0.02284788576418172,0.026479627834337837
2021-03-03,485491246.0,11098786.0,1907158.0,49912.0,0.022860939494674225,0.026170878343587684
2021-03-04,487465443.0,11143058.0,1974197.0,44276.0,0.022859175270809915,0.022427346409704806
2021-03-05,489404914.0,11187672.0,1939471.0,44614.0,0.02285974594852556,0.023003179733030295
2021-03-06,491185224.0,11222549.0,1780310.0,34877.0,0.022847896173684573,0.01959040841201813
2021-03-07,492784156.0,11247481.0,1598932.0,24932.0,0.02282435598436732,0.015592908266267734
2021-03-08,494071990.0,11277409.0,1287834.0,29928.0,0.022825436835631988,0.023239019935799177
2021-03-09,495851115.0,11322311.0,1779125.0,44902.0,0.022834094060673837,0.025238249139324105
2021-03-10,497835786.0,11365624.0,1984671.0,43313.0,0.022830066298207014,0.021823768271920133
2021-03-11,499956822.0,11408990.0,2121036.0,43366.0,0.022819950639657437,0.02044566900326067
2021-03-12,502065777.0,11450877.0,2108955.0,41887.0,0.02280752348511498,0.019861495385155206
2021-03-13,504038994.0,11487145.0,1973217.0,36272.0,0.02279019110969815,0.018382164759375173
2021-03-14,505619055.0,11511638.0,1580061.0,24505.0,0.02276741330486447,0.015508894909753485
2021-03-15,507116827.0,11543313.0,1497772.0,31675.0,0.022762630592023325,0.02114807861276616
2021-03-16,509121537.0,11588465.0,2004710.0,45152.0,0.022761686862207912,0.022522958432890542
2021-03-17,511477042.0,11633494.0,2355505.0,45029.0,0.02274489966257371,0.01911649518892976
2021-03-18,513848027.0,11678687.0,2370985.0,45197.0,0.02272790083127049,0.01906254151755494
2021-03-19,516272889.0,11724369.0,2424862.0,45682.0,0.022709635252607656,0.018839010219963034
2021-03-20,518425185.0,11761477.0,2152296.0,37108.0,0.022686932155890537,0.01724112296821627
2021-03-21,520324611.0,11796665.0,1899426.0,35188.0,0.022671741352630347,0.018525596680260246
2021-03-22,522117682.0,11830436.0,1804141.0,33771.0,0.02265856225110568,0.0187186034794398
2021-03-23,524275870.0,11879301.0,2158188.0,48865.0,0.022658492751154082,0.022641679038156084
2021-03-24,526995809.0,11924623.0,2729944.0,45322.0,0.022627548068413578,0.016601805751326765
2021-03-25,529810967.0,11973948.0,2815158.0,49325.0,0.02260041551763499,0.01752121905768699
2021-03-26,532571680.0,12028568.0,2760713.0,54620.0,0.022585819809269617,0.01978474401359359
2021-03-27,535087577.0,12071455.0,2515897.0,42887.0,0.022559774360076387,0.017046405317864763
2021-03-28,537202164.0,12101874.0,2114587.0,30419.0,0.022527597264109307,0.014385314957483424
2021-03-29,539138678.0,12138225.0,1936514.0,36351.0,0.02251410535973455,0.018771359256891506
2021-03-30,541536223.0,12188722.0,2397545.0,50517.0,0.02250767627782491,0.02107030316427846
2021-03-31,544445044.0,12243301.0,2908821.0,54579.0,0.022487670950311744,0.018763272129842298
2021-04-01,547491102.0,12295181.0,3046058.0,51880.0,0.02245731657571304,0.017031849032421574
2021-04-02,550246288.0,12340306.0,2755186.0,45125.0,0.02242687732588575,0.016378204593083735
2021-04-03,552534657.0,12379862.0,2288369.0,39556.0,0.02240558459665997,0.017285673770270443
2021-04-04,554941092.0,12410944.0,2406435.0,31082.0,0.022364435034484705,0.012916201767344641
2021-04-05,557000837.0,12445543.0,2059745.0,34599.0,0.02234384972746459,0.01679771039618982
2021-04-06,559516623.0,12497207.0,2515786.0,51664.0,0.02233572066723029,0.0205359279366369
2021-04-07,562278087.0,12562206.0,2761464.0,64999.0,0.022341624705712566,0.023537877010165624
2021-04-08,565855208.0,12622878.0,3577121.0,60672.0,0.0223076112431928,0.016961126000490337
2021-04-09,568986525.0,12683788.0,3150757.0,60910.0,0.022291895225462502,0.019331862152492243
2021-04-10,571788173.0,12738358.0,2801648.0,54570.0,0.022278106826109534,0.019477821624986437
2021-04-11,574829518.0,12776345.0,3041345.0,37987.0,0.02222632032615973,0.012490197593498929
2021-04-12,577375250.0,12817981.0,2545732.0,41636.0,0.022200433773356235,0.016355217281316337
2021-04-13,580572684.0,12876294.0,3197434.0,58317.0,0.022178608044880043,0.018238687647657466
2021-04-14,583991616.0,12935816.0,3418932.0,59522.0,0.022150687861929853,0.01740953022756814
2021-04-15,587440816.0,12993290.0,3449200.0,57474.0,0.022118466483949592,0.016662994317522904
2021-04-16,591037270.0,13049533.0,3596454.0,56243.0,0.02207903572646104,0.015638459438102086
2021-04-17,594342349.0,13102084.0,3305291.0,52555.0,0.022044675130494528,0.015900264152233494
2021-04-18,597245029.0,13139924.0,2902680.0,37840.0,0.022000893037152428,0.013036228588752464
2021-04-19,600084494.0,13186372.0,2839465.0,46448.0,0.02197419218767549,0.01635801110420449
2021-04-20,603572142.0,13246407.0,3487648.0,60035.0,0.021946683881245134,0.017213606418996413
2021-04-21,607284680.0,13308277.0,3712538.0,61870.0,0.02191439606215655,0.016665149286014043
2021-04-22,611033624.0,13366300.0,3748944.0,58023.0,0.021874900946531217,0.015477158367796371
2021-04-23,614805856.0,13429945.0,3772264.0,63645.0,0.021844204750060155,0.01687183081565871
2021-04-24,618218717.0,13484517.0,3412861.0,54572.0,0.021811887329189355,0.01599010331800797
2021-04-25,621221860.0,13528839.0,3003143.0,44322.0,0.021777789661168716,0.014758537971718296
2021-04-26,624043061.0,13576911.0,2821201.0,48072.0,0.021756368828528647,0.01703955159522487
2021-04-27,627513631.0,13639510.0,3470570.0,62599.0,0.021735798755899854,0.018037094771175915
2021-04-28,631235482.0,13705936.0,3721851.0,66426.0,0.021712873231672994,0.017847571007007
2021-04-29,634939738.0,13771172.0,3704256.0,65236.0,0.021688943337170686,0.01761109383368752
2021-04-30,638619763.0,13830964.0,3680025.0,59792.0,0.021657588445160598,0.016247715708453066
2021-05-01,641891607.0,13884795.0,3271844.0,53831.0,0.021631058653178496,0.0164528015394377
2021-05-02,644703572.0,13926946.0,2811965.0,42151.0,0.02160209219377491,0.014989873629294817
2021-05-03,647517556.0,13974884.0,2813984.0,47938.0,0.021582247261879645,0.017035633464866893
2021-05-04,650747604.0,14033089.0,3230048.0,58205.0,0.02156456499223622,0.018019856051674773
2021-05-05,654218655.0,14094772.0,3471051.0,61683.0,0.02154443608765635,0.017770698269774773
2021-05-06,657816213.0,14155179.0,3597558.0,60407.0,0.0215184404401416,0.016791112193326695
2021-05-07,661253187.0,14215156.0,3436974.0,59992.0,0.02149729676841618,0.017454889097211674
2021-05-08,664486282.0,14269952.0,3233095.0,54796.0,0.021475164178031896,0.016948465788973105
2021-05-09,667136296.0,14312572.0,2650018.0,42620.0,0.02145374503803043,0.016082909625519524
2021-05-10,669684179.0,14358024.0,2547883.0,45452.0,0.02143999283578715,0.017839123696025288
2021-05-11,672667125.0,14416671.0,2983014.0,58647.0,0.021432102839870463,0.01966031671323031
2021-05-12,675825335.0,14474982.0,3158210.0,58311.0,0.02141822931216392,0.018463306746543135
2021-05-13,678843478.0,14530315.0,3018143.0,55333.0,0.021404514399709678,0.018333458686351178
2021-05-14,681747241.0,14583682.0,2903763.0,53367.0,0.021391625991193413,0.018378566019334224
2021-05-15,684326103.0,14633858.0,2578862.0,50176.0,0.021384334070915896,0.019456644054625646
2021-05-16,686555958.0,14675522.0,2229855.0,41664.0,0.021375565718999994,0.01868462299118104
2021-05-17,688765957.0,14721614.0,2209999.0,46092.0,0.021373899000644132,0.02085611803444255
2021-05-18,691304326.0,14779342.0,2547825.0,57728.0,0.021378923064919456,0.022657757106551667
2021-05-19,694065180.0,14834611.0,2760854.0,55269.0,0.021373512787372505,0.02001880577531445
2021-05-20,694892256.0,14888504.0,2571306.0,53893.0,0.021425629471973854,0.020959387953047984
2021-05-21,697450878.0,14941475.0,2558622.0,52971.0,0.02142297826457106,0.020702940879895507
2021-05-22,699782233.0,14988069.0,2331355.0,46594.0,0.02141819025005169,0.01998580224804888
2021-05-23,701740278.0,15027875.0,1958045.0,39806.0,0.021415152402011618,0.020329461273872664
2021-05-24,703570528.0,15064902.0,1830254.0,37027.0,0.02141207085922735,0.020230525380630228
2021-05-25,705740648.0,15117759.0,2170120.0,52857.0,0.02142112551238511,0.02435671760087
2021-05-26,708057006.0,15170103.0,2316358.0,52344.0,0.02142497407899386,0.022597543212232306
2021-05-27,710293271.0,15222816.0,2236265.0,52713.0,0.021431733372003183,0.023571893313180683
2021-05-28,712358553.0,15271634.0,2065282.0,48818.0,0.021438128223049496,0.02363744999472227
2021-05-29,714314018.0,15315502.0,1955465.0,43868.0,0.021440853201903705,0.02243353882580358
2021-05-30,715899009.0,15349378.0,1584991.0,33876.0,0.021440702958145874,0.021372992023298554
2021-05-31,717468116.0,15384539.0,1569107.0,35161.0,0.021442819070164786,0.022408287006558506
2021-06-01,719338347.0,15446111.0,1870231.0,44484.0,0.021472664517911487,0.023785297110356957
2021-06-02,721315503.0,15494435.0,1977156.0,48324.0,0.0214808013075521,0.024441167009583462
2021-06-03,723285718.0,15535811.0,1970215.0,41392.0,0.021479493668088715,0.02100887466596285
2021-06-04,725015250.0,15579080.0,1729532.0,43269.0,0.0214879342193147,0.02501775046660021
2021-06-05,726623057.0,15617194.0,1607807.0,38114.0,0.021492841232534685,0.02370558157788839
2021-06-06,727932625.0,15646662.0,1309568.0,29468.0,0.021494656871575167,0.022502077020819078
2021-06-07,729237888.0,15679271.0,1305263.0,32613.0,0.02150090012876566,0.02498576915150433
2021-06-08,730744572.0,15722806.0,1506684.0,43535.0,0.021516144768571745,0.028894579088913137
2021-06-09,732444288.0,15764128.0,1699716.0,41322.0,0.02152263081065901,0.02431112021067049
2021-06-10,734290191.0,15828734.0,1845903.0,35110.0,0.02155651021082481,0.019020501077250538
2021-06-11,735999662.0,15876273.0,1709471.0,47539.0,0.021571033004088528,0.027809187754574367
2021-06-12,737487683.0,15915941.0,1488021.0,39668.0,0.02158129737876585,0.026658225925574975
2021-06-13,738709818.0,15953166.0,1222135.0,37225.0,0.02159598479845844,0.0304589918462363
2021-06-14,739961931.0,15985330.0,1252113.0,32172.0,0.02160290865017487,0.025694166580811795
2021-06-15,741476846.0,16028867.0,1514915.0,43537.0,0.02161748824183783,0.028738906143248963
2021-06-16,743048552.0,16069627.0,1571706.0,40760.0,0.021626617744892666,0.02593360335838891
2021-06-17,744648034.0,16107385.0,1599482.0,37762.0,0.021630870242786406,0.023608893379231527
2021-06-18,746275768.0,16144623.0,1627734.0,37238.0,0.021633588670937523,0.02287720229472383
2021-06-19,747679464.0,16177623.0,1403696.0,33000.0,0.021637110257718674,0.023509363850862296
2021-06-20,748900315.0,16204666.0,1220851.0,27043.0,0.021637947902318613,0.022150942252576276
2021-06-21,750098460.0,16232844.0,1198145.0,28178.0,0.021640950975955878,0.02351802160840299
2021-06-22,751754574.0,16268929.0,1656114.0,36085.0,0.021641277037311384,0.02178895897263111
2021-06-23,753357609.0,16306852.0,1603035.0,37923.0,0.0216455662028098,0.023657000626935782
2021-06-24,755008522.0,16341855.0,1650913.0,35003.0,0.021644596748008626,0.02120220750578619
2021-06-25,756693903.0,16379182.0,1685381.0,37327.0,0.021645716894325234,0.02214751441958821
2021-06-26,758154466.0,16409701.0,1460563.0,30524.0,0.021644271366727003,0.020898790397949285
2021-06-27,759405228.0,16434158.0,1250762.0,24457.0,0.021640828103437815,0.01955368007662529
2021-06-28,760753238.0,16460549.0,1348010.0,26391.0,0.021637172446711296,0.019577747939555346
2021-06-29,762297444.0,16493669.0,1544206.0,33125.0,0.021636789064191066,0.02145115353780519
2021-06-30,763913895.0,16530871.0,1616566.0,37210.0,0.02163970456382391,0.023017928126658607
2021-07-01,765682105.0,16565324.0,1768210.0,34453.0,0.021634727900556067,0.01948467659384349
2021-07-02,767476315.0,16598971.0,1794210.0,33647.0,0.021627991216901593,0.018753100250249413
2021-07-03,768986572.0,16626768.0,1510257.0,27797.0,0.021621662335086913,0.018405476683769715
2021-07-04,770309778.0,16653286.0,1323206.0,26522.0,0.02161894665706814,0.020043742244215942
2021-07-05,771859437.0,16682939.0,1549659.0,29653.0,0.02161396000396378,0.0191351774809813
2021-07-06,773693487.0,16717107.0,1834050.0,34168.0,0.021606886035477252,0.01862980834764592
2021-07-07,775593403.0,16751514.0,1899916.0,34412.0,0.02159831934516854,0.01811237970520802
2021-07-08,777562288.0,16787395.0,1968885.0,35881.0,0.021589775197533755,0.018224020194170812
2021-07-09,779667299.0,16821054.0,2105011.0,33659.0,0.021574656294517748,0.015989940195086868
2021-07-10,781380799.0,16847568.0,1713500.0,29274.0,0.021561277192325787,0.017084330318062446
2021-07-11,782884748.0,16878053.0,1503949.0,30485.0,0.02155879654459688,0.020269969260925735
2021-07-12,784668718.0,16910414.0,1783970.0,32361.0,0.02155102352378982,0.018139879033840255
2021-07-13,786848844.0,16944130.0,2180126.0,33716.0,0.02153416139479008,0.01546516118793134
2021-07-14,789057955.0,16978686.0,2209111.0,34571.0,0.021517666595224937,0.015649281543571147
2021-07-15,791431381.0,17013329.0,2373426.0,34643.0,0.02149690978705329,0.01459619975512192
2021-07-16,793886088.0,17048422.0,2454707.0,35093.0,0.02147464511306564,0.014296207245915704
2021-07-17,795885491.0,17078568.0,1999403.0,30146.0,0.021458574371724538,0.015077500633939232
2021-07-18,797605528.0,17104768.0,1720037.0,26200.0,0.02144514725579986,0.01523223046946083
2021-07-19,799637427.0,17133411.0,2031899.0,28643.0,0.021426474576458264,0.01409666523778987
2021-07-20,801839417.0,17216479.0,2201990.0,47924.0,0.021471230566855508,0.021763949881697917
2021-07-21,804140846.0,17251244.0,2301429.0,34765.0,0.021453012971312243,0.015105832072160383
2021-07-22,806482901.0,17286488.0,2342055.0,35244.0,0.021434413523914255,0.015048322947155383
2021-07-23,809471510.0,17319920.0,2988609.0,33432.0,0.021396577626308307,0.011186475045748708
2021-07-24,811253646.0,17354809.0,2019636.0,34901.0,0.02139258058878419,0.01728083674483917
2021-07-25,813072320.0,17384180.0,1818674.0,29371.0,0.021380853304660524,0.016149678282089037
2021-07-26,815312264.0,17417987.0,2239944.0,33807.0,0.02136357782053429,0.015092788033986565
2021-07-27,817816503.0,17457563.0,2504239.0,39580.0,0.021346552601910505,0.015805200701690215
2021-07-28,820500013.0,17498399.0,2683510.0,40836.0,0.021326506670024878,0.015217383203341891
2021-07-29,823151287.0,17539611.0,2651274.0,41212.0,0.02130788261769431,0.015544225153643116
2021-07-30,826157084.0,17578031.0,3005797.0,38425.0,0.02127686288773625,0.012783631096843865
2021-07-31,828278718.0,17613516.0,2121634.0,35485.0,0.021265204112125936,0.016725316430637894
2021-08-01,830253251.0,17643045.0,1974533.0,29529.0,0.02125019682699201,0.014954928583113071
2021-08-02,832605843.0,17675498.0,2352592.0,32453.0,0.021229130384567814,0.013794572114501791
2021-08-03,835213042.0,17717427.0,2607199.0,41929.0,0.021213063145630335,0.016082009850418015
2021-08-04,838014606.0,17759668.0,2801564.0,42271.0,0.02119255186346955,0.015088357788720872
2021-08-05,840832353.0,17803738.0,2817747.0,44075.0,0.021173945003992965,0.015641929527384822
2021-08-06,844185388.0,17845791.0,3353035.0,42073.0,0.02113965872150348,0.012547736602809096
2021-08-07,846489991.0,17880592.0,2304603.0,34825.0,0.021123217273811806,0.01511106251271911
2021-08-08,848410737.0,17910442.0,1920746.0,29850.0,0.021110579132145046,0.01554083673739266
2021-08-09,850934064.0,17945773.0,2523327.0,35331.0,0.021089498892125677,0.014001752448255815
2021-08-10,853589532.0,17992449.0,2655468.0,46676.0,0.021078572692711982,0.01757731593828282
2021-08-11,856594448.0,18034814.0,3004916.0,42365.0,0.02105408696274903,0.014098563820086818
2021-08-12,859498074.0,18077118.0,2903626.0,42304.0,0.021032179764954306,0.014569369471137123
2021-08-13,862781347.0,18119241.0,3283273.0,42123.0,0.021000965149516614,0.012829575853119737
2021-08-14,865064615.0,18154308.0,2283268.0,35067.0,0.020986071658936137,0.015358249666705792
2021-08-15,866989862.0,18184076.0,1925247.0,29768.0,0.020973804651016784,0.015461912159842347
2021-08-16,869669586.0,18223470.0,2679724.0,39394.0,0.02095447546213258,0.014700767691001013
2021-08-17,872467377.0,18266973.0,2797791.0,43503.0,0.020937141584378118,0.01554905280630326
2021-08-18,875490296.0,18310702.0,3022919.0,43729.0,0.020914797209813964,0.014465819295852783
2021-08-19,878411646.0,18356909.0,2921350.0,46207.0,0.020897843378547373,0.01581700241326784
2021-08-20,881625452.0,18399240.0,3213806.0,42331.0,0.020869678794164397,0.01317161023409627
2021-08-21,883945014.0,18435127.0,2319562.0,35887.0,0.020855513304586612,0.015471455386835963
2021-08-22,885803664.0,18466103.0,1858650.0,30976.0,0.020846722304819907,0.016665859629300835
2021-08-23,888543522.0,18506417.0,2739858.0,40314.0,0.02082781151602386,0.014713901231377684
2021-08-24,891321702.0,18551173.0,2778180.0,44756.0,0.020813105928391272,0.016109827297007395
2021-08-25,894348617.0,18597119.0,3026915.0,45946.0,0.020794037857834582,0.015179151049831264
2021-08-26,897364634.0,18644022.0,3016017.0,46903.0,0.020776417181602457,0.015551304916384755
2021-08-27,900423252.0,18685852.0,3058618.0,41830.0,0.02075229838689239,0.01367611123716659
2021-08-28,902758790.0,18719921.0,2335538.0,34069.0,0.02073634863195295,0.0145872171636685
2021-08-29,904616233.0,18747089.0,1857443.0,27168.0,0.020723803438535023,0.01462655919993238
2021-08-30,907284484.0,18785439.0,2668251.0,38350.0,0.020705125383804094,0.014372710813188114
2021-08-31,909814165.0,18822934.0,2529681.0,38669.0,0.020688767799081256,0.015286117103302748
2021-09-01,912775733.0,18873407.0,2961568.0,50473.0,0.02067693773800185,0.017042661184885843
2021-09-02,915545556.0,18918806.0,2778358.0,45399.0,0.02066397010614729,0.01634022685341486
2021-09-03,918507752.0,18962144.0,2962200.0,43338.0,0.020644511664393662,0.014630342313145635
2021-09-04,920580190.0,18993413.0,2072438.0,31269.0,0.020632002737317214,0.015088026758822218
2021-09-05,922443540.0,19019577.0,1863350.0,26172.0,0.020618689573130948,0.014045670432285936
2021-09-06,924317390.0,19052121.0,1873902.0,32544.0,0.020612098404856366,0.017366970097689206
2021-09-07,926998897.0,19094754.0,2681507.0,42645.0,0.020598464638734083,0.015903370753833572
2021-09-08,929603960.0,19135762.0,2605063.0,41008.0,0.02058485422114596,0.015741653848678514
2021-09-09,932232032.0,19179145.0,2628072.0,43383.0,0.020573359787748637,0.01650753860624823
2021-09-10,934926577.0,19216440.0,2694545.0,37295.0,0.02055395629212068,0.013840926761289939
2021-09-11,936882901.0,19250323.0,1956324.0,33887.0,0.02054720283554412,0.017321772876067565
2021-09-12,938427511.0,19272874.0,1544610.0,22551.0,0.02053741367776248,0.014599801891739662
2021-09-13,940713124.0,19309590.0,2285613.0,36716.0,0.020526544710988852,0.016063961834308783
2021-09-14,942972126.0,19350008.0,2259002.0,40418.0,0.020520233277818014,0.017891971764522563
2021-09-15,945288866.0,19392482.0,2322620.0,42474.0,0.020514874021588234,0.018287106801801414
2021-09-16,947702347.0,19434941.0,2413481.0,42459.0,0.020507431538522927,0.01759243184429461
2021-09-17,950249599.0,19471641.0,2547252.0,36700.0,0.020491080470321776,0.014407683260234951
2021-09-18,952417359.0,19498208.0,1668248.0,26567.0,0.020472335805042798,0.0159250902743477
2021-09-19,953926425.0,19522595.0,1509066.0,24387.0,0.020465514413231606,0.016160326983710453
2021-09-20,956027280.0,19555745.0,2100855.0,33270.0,0.020455216508047762,0.015836409461861958
2021-09-21,958033120.0,19594186.0,2005840.0,38441.0,0.020452514209529624,0.01916453954452997
2021-09-22,960226165.0,19633793.0,2193045.0,39607.0,0.02044705061749697,0.018060276920902216
2021-09-23,962470827.0,19673901.0,2244662.0,40108.0,0.020441036183219297,0.0178681690160924
2021-09-24,964719151.0,19709393.0,2248324.0,35492.0,0.020430187355117615,0.015785981024087275
2021-09-25,966280583.0,19731807.0,1561924.0,22414.0,0.02042036997032362,0.014350250076188086
2021-09-26,967763038.0,19754001.0,1482455.0,22194.0,0.020412022596796055,0.014971112107956059
2021-09-27,969677969.0,19785103.0,1914931.0,31102.0,0.020403787270122046,0.016241838478775476
2021-09-28,971535501.0,19823462.0,1857532.0,38359.0,0.02040425901019133,0.02065051907584903
2021-09-29,973559080.0,19861273.0,2023579.0,37811.0,0.020400685903930967,0.018685210708353862
2021-09-30,975577839.0,19897235.0,2018759.0,35962.0,0.02039533310883254,0.01781391438997919
2021-10-01,977723321.0,19932369.0,2145482.0,35134.0,0.020386512801610877,0.016375807394329107
2021-10-02,979200997.0,19956693.0,1477676.0,24324.0,0.02038058893030314,0.01646098332787431
2021-10-03,980495402.0,19974196.0,1294405.0,17503.0,0.020371534592877164,0.013522042946373044
2021-10-04,982272688.0,20003027.0,1777286.0,28831.0,0.02036402645046362,0.016221924889972688
2021-10-05,984018636.0,20033553.0,1745948.0,30526.0,0.02035891625125685,0.017483911319237457
2021-10-06,986116419.0,20071090.0,2097783.0,37537.0,0.02035367185180191,0.017893652489318485
2021-10-07,988027669.0,20107506.0,1911250.0,36448.0,0.0203511567852661,0.0190702419882276
2021-10-08,989996156.0,20138590.0,1968487.0,31936.0,0.020342089085848936,0.016223627588091767
2021-10-09,991440643.0,20158793.0,1444579.0,20203.0,0.020332828941732217,0.013985389514869037
2021-10-10,992772753.0,20177986.0,1332110.0,19193.0,0.02032487892020139,0.014407969311843617
2021-10-11,994316237.0,20201582.0,1543484.0,23599.0,0.02031705935020349,0.015289436106885462
2021-10-12,996134781.0,20234847.0,1818544.0,33265.0,0.0203133625950563,0.018292106212442483
2021-10-13,998036177.0,20271469.0,1901396.0,36622.0,0.020311356909860794,0.01926058538042575
2021-10-14,999928052.0,20304146.0,1897355.0,32677.0,0.020305606947808683,0.017222396441361792
2021-10-15,1001839474.0,20333832.0,1911422.0,29686.0,0.020296497121254378,0.0155308456217413
2021-10-16,1003308873.0,20355951.0,1469399.0,22123.0,0.020288817878320507,0.01505581533674652
2021-10-17,1004640414.0,20373651.0,1331541.0,17704.0,0.020279545513087433,0.013295872977249669
2021-10-18,1006340099.0,20400120.0,1699688.0,26472.0,0.02027159607400281,0.015574623107299693
2021-10-19,1008150765.0,20434255.0,1810666.0,34135.0,0.020269046763060284,0.018852179253379696
2021-10-20,1010158839.0,20470051.0,2008074.0,35796.0,0.02026419035274115,0.01782603629149125
2021-10-21,1012110111.0,20501687.0,1951272.0,31636.0,0.02025637998986456,0.0162130138699269
2021-10-22,1014189055.0,20535396.0,2078944.0,33709.0,0.020248094671067023,0.01621448196776825
2021-10-23,1015813971.0,20559879.0,1624916.0,24487.0,0.020239807274712113,0.015069702064599032
2021-10-24,1017169702.0,20578639.0,1355731.0,18760.0,0.020231274053422406,0.013837553319943264
2021-10-25,1018955913.0,20606410.0,1786250.0,27771.0,0.020223063370161727,0.015547095871238628
2021-10-26,1020763888.0,20638870.0,1807975.0,32460.0,0.020219044034206664,0.017953788077821872
2021-10-27,1022952158.0,20676895.0,2188270.0,38025.0,0.020212963859840647,0.017376740530190515
2021-10-28,1025015069.0,20713706.0,2062911.0,36811.0,0.020208196568474057,0.01784420171301622
2021-10-29,1027128030.0,20746175.0,2112961.0,32469.0,0.02019823663073434,0.0153665874571277
2021-10-30,1028815726.0,20771411.0,1687696.0,25236.0,0.020189632093551416,0.01495292991154805
2021-10-31,1030355846.0,20790266.0,1540120.0,18855.0,0.02017775323031457,0.012242552528374412
